gvkey,conm,datadate,fyear,revt,rect,ppegt,epspi,ni,at,oancf,sic,rdq
63650,SPECTRUM PHARMACEUTICALS INC,18992,2011.000000,192.963000,51.702999,6.385000,0.910000,48.516998,280.780000,43.287998,2836,01mar2012
63650,SPECTRUM PHARMACEUTICALS INC,19358,2012.000000,267.707000,92.168999,9.863000,1.610000,94.200996,504.954990,71.959000,2836,21feb2013
63650,SPECTRUM PHARMACEUTICALS INC,19723,2013.000000,148.246000,57.021999,10.605000,-1.020000,-62.133999,499.155000,-2.086000,2836,06mar2014
63650,SPECTRUM PHARMACEUTICALS INC,20088,2014.000000,186.830000,76.247002,7.450000,-0.710000,-45.719002,490.032990,-3.627000,2836,13mar2015
63650,SPECTRUM PHARMACEUTICALS INC,20453,2015.000000,162.556000,42.956001,7.620000,-0.780000,-50.785000,421.220000,6.744000,2836,09mar2016
63650,SPECTRUM PHARMACEUTICALS INC,20819,2016.000000,146.444000,45.535999,6.295000,-0.940000,-68.512001,428.768010,-40.459000,2836,08mar2017
63650,SPECTRUM PHARMACEUTICALS INC,21184,2017.000000,128.367000,34.393002,6.780000,-1.070000,-91.248001,487.439000,-38.855000,2836,06mar2018
63789,ARQULE INC,13148,1995.000000,3.330000,0.098000,2.691000,-0.330000,-2.252000,10.190000,0.468000,2836,0
63789,ARQULE INC,13514,1996.000000,7.255000,0.432000,7.161000,-0.390000,-2.993000,43.508999,0.803000,2836,14feb1997
63789,ARQULE INC,13879,1997.000000,17.420000,3.176000,17.101999,0.030000,0.291000,66.925003,0.608000,2836,18feb1998
63789,ARQULE INC,14244,1998.000000,22.193001,5.738000,26.889000,-0.540000,-6.462000,60.480000,-7.627000,2836,25feb1999
63789,ARQULE INC,14609,1999.000000,18.582001,3.953000,50.851002,-1.380000,-17.433001,77.346001,12.752000,2836,16feb2000
63789,ARQULE INC,14975,2000.000000,50.296001,2.282000,57.806999,0.280000,3.855000,149.476000,6.463000,2836,24jan2001
63789,ARQULE INC,15340,2001.000000,58.396000,2.592000,82.672997,-2.060000,-41.027000,208.475010,4.440000,2836,22jan2002
63789,ARQULE INC,15705,2002.000000,62.812000,0.126000,88.739998,-3.670000,-77.875000,145.078990,2.473000,2836,13feb2003
63789,ARQULE INC,16070,2003.000000,65.539001,0.741000,93.227997,-1.430000,-34.750999,128.424000,4.087000,2836,12feb2004
63789,ARQULE INC,16436,2004.000000,54.455002,0.319000,97.252998,-0.170000,-4.921000,120.218000,5.454000,2836,10feb2005
63789,ARQULE INC,16801,2005.000000,52.924000,3.956000,33.879002,-0.220000,-7.520000,156.684010,3.494000,2836,09feb2006
63804,TRANSKARYOTIC THERAPIES INC,15340,2001.000000,6.188000,2.374000,61.369999,-2.780000,-70.242996,457.707000,-70.182999,2836,11feb2002
63804,TRANSKARYOTIC THERAPIES INC,15705,2002.000000,36.500000,15.684000,86.263000,-3.750000,-129.761990,359.806000,-104.921000,2836,31mar2003
63804,TRANSKARYOTIC THERAPIES INC,16070,2003.000000,58.889000,23.063999,91.281998,-2.180000,-75.234001,289.169010,-66.825996,2836,11mar2004
63804,TRANSKARYOTIC THERAPIES INC,16436,2004.000000,78.125999,29.122000,101.933000,-1.890000,-65.874001,333.350010,-41.688000,2836,23feb2005
63934,AVIRON,13514,1996.000000,1.625000,0.500000,3.571000,-3.290000,-17.500999,21.591999,-16.006001,2836,0
63934,AVIRON,13879,1997.000000,1.477000,0.029000,9.491000,-1.940000,-26.502001,85.324997,-19.841999,2836,0
63934,AVIRON,14609,1999.000000,22.232000,3.241000,35.362999,-3.900000,-61.869999,91.694000,-58.349998,2836,02mar2000
63934,AVIRON,14975,2000.000000,32.242001,23.288000,43.312000,-4.360000,-90.261002,248.739000,-73.253998,2836,31jan2001
63996,CV THERAPEUTICS INC,17166,2006.000000,36.785000,3.527000,51.820000,-5.490000,-274.320010,421.455990,-270.754000,2836,08feb2007
63996,CV THERAPEUTICS INC,17531,2007.000000,82.822998,7.254000,53.997002,-3.050000,-181.006000,258.836000,-162.216000,2836,26feb2008
63996,CV THERAPEUTICS INC,17897,2008.000000,154.475010,15.794000,56.688999,-1.610000,-98.521004,363.972990,155.045000,2836,20feb2009
64182,AVAX TECHNOLOGIES INC,13514,1996.000000,0.000000,2.249000,0.046000,-0.840000,-1.537000,22.322001,-1.322000,2836,0
64182,AVAX TECHNOLOGIES INC,13879,1997.000000,0.000000,1.200000,0.092000,-1.140000,-4.266000,17.355000,-4.002000,2836,10mar1998
64182,AVAX TECHNOLOGIES INC,14975,2000.000000,0.112000,0.133000,3.133000,-1.060000,-16.277000,30.700001,-10.371000,2836,09mar2001
64182,AVAX TECHNOLOGIES INC,15340,2001.000000,0.541000,0.292000,3.189000,-0.910000,-15.110000,15.453000,-10.845000,2836,01apr2002
64182,AVAX TECHNOLOGIES INC,15705,2002.000000,0.771000,0.243000,3.323000,-0.570000,-9.426000,7.555000,-8.972000,2836,31mar2003
64182,AVAX TECHNOLOGIES INC,16070,2003.000000,0.931000,0.053000,3.374000,-0.190000,-3.286000,3.620000,-3.697000,2836,14apr2004
64182,AVAX TECHNOLOGIES INC,16436,2004.000000,1.691000,0.259000,3.675000,-0.120000,-3.458000,3.642000,-2.578000,2836,19may2005
64182,AVAX TECHNOLOGIES INC,16801,2005.000000,1.624000,0.160000,3.790000,-0.070000,-3.704000,7.348000,-3.710000,2836,31mar2006
64182,AVAX TECHNOLOGIES INC,17166,2006.000000,0.735000,0.271000,3.968000,-0.090000,-5.356000,3.044000,-4.094000,2836,09may2007
64182,AVAX TECHNOLOGIES INC,17531,2007.000000,0.617000,0.214000,4.248000,-0.050000,-6.414000,7.377000,-4.732000,2836,15apr2008
64299,COULTER PHARMACEUTICAL INC,13148,1995.000000,0.000000,0.031000,0.105000,-0.670000,-2.993000,3.628000,-2.447000,2836,0
64299,COULTER PHARMACEUTICAL INC,13514,1996.000000,0.000000,0.035000,0.981000,-4.450000,-15.338000,18.320999,-10.429000,2836,24feb1997
64327,CERUS CORP,13879,1997.000000,6.851000,4.376000,2.751000,-1.760000,-14.664000,27.315001,-16.625000,2836,28jan1998
64327,CERUS CORP,14975,2000.000000,1.851000,0.267000,6.520000,-2.750000,-36.033001,94.161003,-32.032001,2836,25jan2001
64327,CERUS CORP,15340,2001.000000,4.535000,0.026000,7.616000,-3.270000,-49.367001,128.259990,-44.000000,2836,24jan2002
64327,CERUS CORP,17166,2006.000000,35.580002,5.279000,14.645000,-0.180000,-4.779000,115.817000,-14.685000,2836,22feb2007
64327,CERUS CORP,17531,2007.000000,11.044000,7.772000,12.818000,-1.420000,-45.304001,78.209000,-37.402000,2836,21feb2008
64327,CERUS CORP,17897,2008.000000,16.507000,7.152000,13.844000,-0.900000,-29.181000,47.339001,-34.544998,2836,26feb2009
64327,CERUS CORP,18262,2009.000000,17.982000,3.625000,11.585000,-0.690000,-24.135000,34.491001,-14.664000,2836,23feb2010
64327,CERUS CORP,18627,2010.000000,23.108999,4.792000,9.894000,-0.420000,-16.910999,48.167000,-14.111000,2836,03mar2011
64327,CERUS CORP,18992,2011.000000,33.043999,6.096000,10.067000,-0.350000,-16.982000,45.367001,-15.632000,2836,28feb2012
64327,CERUS CORP,19358,2012.000000,36.785999,4.444000,10.020000,-0.290000,-15.917000,48.918999,-13.917000,2836,28feb2013
64327,CERUS CORP,19723,2013.000000,39.657001,6.125000,10.773000,-0.640000,-43.337002,83.380997,-26.797001,2836,25feb2014
64327,CERUS CORP,20088,2014.000000,36.416000,5.493000,12.601000,-0.520000,-38.755001,81.776001,-39.811001,2836,26feb2015
64327,CERUS CORP,20453,2015.000000,34.223000,5.794000,12.975000,-0.580000,-55.868000,139.470000,-51.129002,2836,08mar2016
64327,CERUS CORP,20819,2016.000000,39.275002,7.168000,13.272000,-0.620000,-62.905998,103.476000,-53.528999,2836,07mar2017
64327,CERUS CORP,21184,2017.000000,51.326000,12.615000,13.513000,-0.560000,-60.584999,98.244003,-52.235001,2836,08mar2018
64334,VERICEL CORP,13330,1996.000000,1.609000,0.081000,2.339000,-0.980000,-9.917000,12.673000,-9.077000,2836,0
64334,VERICEL CORP,13695,1997.000000,0.378000,0.229000,2.763000,-1.260000,-14.288000,18.410000,-13.298000,2836,05sep1997
64334,VERICEL CORP,14060,1998.000000,0.249000,0.167000,2.997000,-1.570000,-17.233000,12.374000,-15.639000,2836,18aug1998
64334,VERICEL CORP,14425,1999.000000,0.881000,0.113000,2.982000,-0.750000,-11.028000,9.540000,-11.198000,2836,19aug1999
64334,VERICEL CORP,14791,2000.000000,1.150000,0.242000,3.111000,-0.410000,-9.390000,13.437000,-6.877000,2836,15aug2000
64334,VERICEL CORP,15156,2001.000000,0.899000,0.129000,3.041000,-0.170000,-5.926000,11.905000,-6.362000,2836,16aug2001
64334,VERICEL CORP,15521,2002.000000,0.877000,0.120000,3.138000,-0.190000,-7.939000,11.553000,-8.749000,2836,29aug2002
64334,VERICEL CORP,15886,2003.000000,0.844000,0.350000,3.342000,-0.190000,-9.579001,12.155000,-8.990000,2836,26aug2003
64334,VERICEL CORP,16252,2004.000000,1.302000,0.246000,3.499000,-0.140000,-10.488000,18.166000,-9.525000,2836,08sep2004
64334,VERICEL CORP,16617,2005.000000,0.909000,0.193000,2.945000,-0.130000,-11.811000,33.896999,-11.065000,2836,08sep2005
64334,VERICEL CORP,16982,2006.000000,0.863000,0.139000,3.719000,-0.150000,-16.475000,44.881001,-13.518000,2836,13sep2006
64334,VERICEL CORP,17347,2007.000000,0.685000,0.078000,4.611000,-0.150000,-17.594000,32.848000,-14.826000,2836,10sep2007
64334,VERICEL CORP,17713,2008.000000,0.522000,0.018000,4.798000,-0.160000,-20.132999,26.216999,-19.527000,2836,29aug2008
64334,VERICEL CORP,18078,2009.000000,0.182000,0.058000,4.600000,-0.110000,-15.946000,19.275999,-13.805000,2836,14sep2009
64334,VERICEL CORP,18443,2010.000000,0.089000,0.016000,4.665000,-0.590000,-14.558000,20.531000,-15.085000,2836,17aug2010
64334,VERICEL CORP,18992,2011.000000,0.018000,0.009000,5.699000,-0.510000,-19.667999,7.739000,-24.492001,2836,12mar2012
64334,VERICEL CORP,19358,2012.000000,0.021000,0.028000,4.786000,-0.810000,-29.474001,15.178000,-29.545000,2836,18mar2013
64334,VERICEL CORP,20088,2014.000000,28.796000,8.191000,7.289000,-2.230000,-19.920000,47.578999,-25.410000,2836,23mar2015
64334,VERICEL CORP,20453,2015.000000,51.167999,10.919000,9.687000,-0.970000,-16.340000,34.308998,-13.346000,2836,14mar2016
64334,VERICEL CORP,20819,2016.000000,54.382999,17.093000,10.968000,-1.180000,-19.566000,48.598000,-19.892000,2836,10mar2017
64334,VERICEL CORP,21184,2017.000000,63.924000,18.270000,10.692000,-0.520000,-17.285999,54.577000,-13.183000,2836,05mar2018
64335,BIORA AB,13148,1995.000000,0.563000,0.123000,0.669000,-0.300000,-1.662000,4.219000,-2.483000,2836,0
64335,BIORA AB,13514,1996.000000,0.745000,0.550000,1.213000,-0.760000,-5.431000,7.903000,-5.493000,2836,14mar1997
64335,BIORA AB,13879,1997.000000,2.375000,0.534000,2.236000,-0.920000,-9.488000,42.722000,-7.478000,2836,19feb1998
64335,BIORA AB,14244,1998.000000,11.478000,1.077000,2.763000,-0.700000,-7.404000,30.503000,-11.584000,2836,0
64335,BIORA AB,14609,1999.000000,9.119000,1.418000,2.923000,-0.960000,-10.199000,19.134001,-8.184000,2836,16feb2000
64335,BIORA AB,14975,2000.000000,9.441000,1.248000,2.804000,-0.760000,-8.063000,9.659000,-5.978000,2836,08feb2001
64335,BIORA AB,15340,2001.000000,12.119000,1.564000,2.628000,-0.220000,-2.400000,8.810000,-2.437000,2836,19feb2002
64335,BIORA AB,15705,2002.000000,15.182000,1.336000,3.012000,0.010000,0.078000,9.964000,0.440000,2836,13feb2003
64412,ILEX ONCOLOGY INC,13514,1996.000000,8.143000,2.152000,1.074000,-0.070000,-0.615000,27.374001,-0.738000,2836,0
64412,ILEX ONCOLOGY INC,13879,1997.000000,12.861000,4.652000,3.121000,-0.720000,-8.682000,55.311001,-4.824000,2836,09feb1998
64412,ILEX ONCOLOGY INC,14244,1998.000000,14.272000,3.200000,5.815000,-1.710000,-21.228001,42.340000,-13.717000,2836,11feb1999
64412,ILEX ONCOLOGY INC,14609,1999.000000,17.864000,7.143000,7.947000,-3.040000,-46.055000,100.354000,-15.784000,2836,24feb2000
64412,ILEX ONCOLOGY INC,14975,2000.000000,27.584999,12.989000,10.239000,-1.610000,-38.981998,216.356000,-10.873000,2836,14feb2001
64412,ILEX ONCOLOGY INC,15340,2001.000000,24.643999,14.162000,11.777000,-4.480000,-120.954000,368.907010,-27.155001,2836,05feb2002
64412,ILEX ONCOLOGY INC,15705,2002.000000,30.900999,9.226000,13.090000,-1.420000,-46.155998,270.906010,-50.643002,2836,27jan2003
64412,ILEX ONCOLOGY INC,16070,2003.000000,34.789001,10.681000,14.107000,-1.760000,-62.113998,275.095000,-53.301998,2836,27jan2004
64515,CTI BIOPHARMA CORP,13514,1996.000000,9.121000,0.084000,11.380000,-2.820000,-13.928000,37.001999,-11.342000,2836,0
64515,CTI BIOPHARMA CORP,13879,1997.000000,11.831000,3.768000,13.716000,-1.980000,-23.025999,80.432999,-23.309999,2836,23feb1998
64515,CTI BIOPHARMA CORP,14244,1998.000000,13.200000,3.321000,16.518000,-1.620000,-24.972000,58.155998,-21.636999,2836,04mar1999
64515,CTI BIOPHARMA CORP,14609,1999.000000,0.000000,0.368000,16.549999,-2.670000,-36.279999,30.848000,-29.952000,2836,24mar2000
64515,CTI BIOPHARMA CORP,14975,2000.000000,0.502000,1.637000,17.503000,-2.070000,-51.929001,190.110990,-36.001999,2836,15feb2001
64515,CTI BIOPHARMA CORP,15340,2001.000000,6.236000,4.931000,23.441999,-2.410000,-80.273003,303.750000,-61.891998,2836,20feb2002
64515,CTI BIOPHARMA CORP,15705,2002.000000,16.896000,4.050000,29.209000,-1.480000,-49.903000,186.780000,-88.930000,2836,20feb2003
64515,CTI BIOPHARMA CORP,16070,2003.000000,24.764999,6.736000,25.424000,-3.890000,-130.031010,146.090000,-107.144000,2836,11feb2004
64515,CTI BIOPHARMA CORP,16436,2004.000000,29.594000,1.726000,42.764000,-4.670000,-252.298000,184.996000,-148.151990,2836,28feb2005
64515,CTI BIOPHARMA CORP,16801,2005.000000,16.091999,3.093000,35.299000,-1.590000,-102.505000,155.440000,-125.232000,2836,09mar2006
64515,CTI BIOPHARMA CORP,17166,2006.000000,0.080000,5.853000,35.396999,-1.210000,-135.819000,101.821000,-116.606000,2836,15mar2007
64515,CTI BIOPHARMA CORP,17531,2007.000000,0.127000,0.797000,37.396000,-3.270000,-138.108000,73.513000,-103.618000,2836,13mar2008
64515,CTI BIOPHARMA CORP,17897,2008.000000,11.432000,8.591000,33.004002,-7.000000,-180.029010,64.242996,-80.207001,2836,16mar2009
64515,CTI BIOPHARMA CORP,18262,2009.000000,0.080000,0.400000,15.807000,-0.250000,-95.394997,69.595001,-88.185997,2836,11feb2010
64515,CTI BIOPHARMA CORP,18627,2010.000000,0.319000,0.100000,16.532000,-0.220000,-82.641998,53.591999,-63.127998,2836,16feb2011
64515,CTI BIOPHARMA CORP,18992,2011.000000,0.000000,0.300000,15.541000,-0.710000,-62.360001,62.238998,-60.458000,2836,07mar2012
64515,CTI BIOPHARMA CORP,19358,2012.000000,0.000000,4.500000,17.231001,-1.980000,-101.374000,73.712997,-62.776001,2836,28feb2013
64515,CTI BIOPHARMA CORP,19723,2013.000000,34.678001,0.335000,16.134001,-0.430000,-42.743000,93.723000,-35.830002,2836,04mar2014
64515,CTI BIOPHARMA CORP,20088,2014.000000,60.077000,2.211000,16.306999,-0.650000,-93.366997,92.287003,-39.549999,2836,12mar2015
64515,CTI BIOPHARMA CORP,20453,2015.000000,16.115999,0.782000,11.765000,-0.650000,-119.422000,144.332000,-95.203003,2836,16feb2016
64515,CTI BIOPHARMA CORP,20819,2016.000000,57.404999,8.456000,11.828000,-0.190000,-52.008999,63.842999,-76.680000,2836,02mar2017
64515,CTI BIOPHARMA CORP,21184,2017.000000,25.146000,1.382000,9.929000,-1.240000,-40.669998,54.886002,-39.296001,2836,04mar2018
64717,INMED PHARMACEUTICALS INC,20635,2016.000000,0.000000,0.086000,0.009000,-0.040000,-2.377000,1.574000,-0.499000,2836,13oct2016
64717,INMED PHARMACEUTICALS INC,21000,2017.000000,0.000000,0.059000,0.035000,-0.050000,-4.474000,8.336000,-3.076000,2836,12oct2017
64857,SAREPTA THERAPEUTICS INC,14975,2000.000000,1.297000,0.811000,3.696000,-0.490000,-9.240000,35.088001,-9.129000,2836,28feb2001
64857,SAREPTA THERAPEUTICS INC,15340,2001.000000,0.706000,1.715000,7.839000,-1.200000,-26.924999,33.814999,-12.822000,2836,12mar2002
64857,SAREPTA THERAPEUTICS INC,15705,2002.000000,0.837000,0.513000,10.591000,-1.140000,-29.358999,28.604000,-20.263000,2836,11mar2003
64857,SAREPTA THERAPEUTICS INC,16436,2004.000000,0.430000,0.369000,13.043000,-0.690000,-24.778000,28.518999,-23.782000,2836,08mar2005
64857,SAREPTA THERAPEUTICS INC,16801,2005.000000,4.784000,1.236000,13.996000,-0.370000,-16.676001,56.408001,-14.669000,2836,08mar2006
64857,SAREPTA THERAPEUTICS INC,17166,2006.000000,0.115000,0.051000,14.505000,-0.540000,-28.688000,40.862999,-20.613001,2836,15mar2007
64857,SAREPTA THERAPEUTICS INC,17531,2007.000000,10.985000,2.870000,18.642000,-0.500000,-27.167999,38.638000,-24.677000,2836,12mar2008
64857,SAREPTA THERAPEUTICS INC,17897,2008.000000,21.257999,4.971000,18.108000,-0.340000,-23.952999,25.535999,-12.339000,2836,10mar2009
64857,SAREPTA THERAPEUTICS INC,18262,2009.000000,17.584999,2.085000,16.492001,-0.270000,-25.159000,60.027000,-8.800000,2836,16mar2010
64857,SAREPTA THERAPEUTICS INC,18627,2010.000000,29.420000,3.224000,17.033001,-0.290000,-32.176998,45.976002,-15.209000,2836,10mar2011
64857,SAREPTA THERAPEUTICS INC,18992,2011.000000,46.990002,3.633000,20.030001,-0.020000,-2.318000,54.368000,-23.679001,2836,01mar2012
64857,SAREPTA THERAPEUTICS INC,19358,2012.000000,37.328999,4.713000,20.105000,-5.140000,-121.287000,204.993000,-29.694000,2836,07mar2013
64857,SAREPTA THERAPEUTICS INC,19723,2013.000000,14.219000,3.530000,32.376999,-3.310000,-111.985000,291.569000,-64.695000,2836,27feb2014
64857,SAREPTA THERAPEUTICS INC,20088,2014.000000,9.757000,2.416000,58.396999,-3.390000,-135.789000,295.032990,-128.539000,2836,26feb2015
64857,SAREPTA THERAPEUTICS INC,20453,2015.000000,1.253000,3.977000,61.938000,-5.200000,-220.030000,273.782010,-149.465000,2836,25feb2016
64857,SAREPTA THERAPEUTICS INC,20819,2016.000000,5.421000,5.228000,68.147003,-5.490000,-267.265010,424.104000,-245.820010,2836,28feb2017
64857,SAREPTA THERAPEUTICS INC,21184,2017.000000,154.584000,29.468000,61.178001,-0.860000,-50.688000,1307.964000,-231.996000,2836,01mar2018
65173,TM BIOSCIENCE CORP,14975,2000.000000,0.087000,0.038000,0.904000,-0.030000,-2.813000,5.697000,-2.798000,2836,22may2001
65173,TM BIOSCIENCE CORP,15340,2001.000000,0.988000,0.108000,1.402000,-0.030000,-2.918000,4.241000,-2.673000,2836,17apr2002
65173,TM BIOSCIENCE CORP,15705,2002.000000,0.026000,0.190000,2.307000,-0.050000,-5.463000,7.025000,-5.072000,2836,08apr2003
65173,TM BIOSCIENCE CORP,16070,2003.000000,1.156000,1.031000,3.588000,-0.060000,-7.809000,15.715000,-7.408000,2836,04mar2004
65173,TM BIOSCIENCE CORP,16436,2004.000000,3.850000,1.142000,5.636000,-0.340000,-11.838000,12.765000,-13.190000,2836,30mar2005
65173,TM BIOSCIENCE CORP,16801,2005.000000,7.674000,1.859000,7.497000,-0.370000,-15.167000,30.862000,-9.879000,2836,29mar2006
65237,PROGENITOR INC,13056,1995.000000,2.821000,0.326000,1.063000,-1.020000,-2.875000,2.395000,-1.613000,2836,0
65237,PROGENITOR INC,13422,1996.000000,1.332000,0.176000,1.216000,-1.900000,-5.484000,0.920000,-4.779000,2836,0
65237,PROGENITOR INC,13787,1997.000000,1.142000,0.130000,3.168000,-9.820000,-30.283001,23.584999,-7.739000,2836,15dec1997
65376,SIGA TECHNOLOGIES INC,13879,1997.000000,0.675000,0.150000,0.046000,-0.520000,-2.195000,11.052000,-1.646000,2836,0
65376,SIGA TECHNOLOGIES INC,14609,1999.000000,0.520000,0.048000,1.922000,-0.550000,-3.637000,3.358000,-3.088000,2836,30mar2000
65376,SIGA TECHNOLOGIES INC,14975,2000.000000,0.483000,0.038000,1.925000,-1.080000,-7.790000,3.210000,-3.938000,2836,09apr2001
65376,SIGA TECHNOLOGIES INC,15340,2001.000000,1.160000,0.055000,1.925000,-0.440000,-3.730000,4.208000,-2.944000,2836,01apr2002
65376,SIGA TECHNOLOGIES INC,15705,2002.000000,0.344000,0.060000,1.972000,-0.320000,-3.331000,2.830000,-2.648000,2836,31mar2003
65376,SIGA TECHNOLOGIES INC,16070,2003.000000,0.732000,0.039000,2.316000,-0.340000,-5.277000,6.100000,-5.332000,2836,30mar2004
65376,SIGA TECHNOLOGIES INC,16436,2004.000000,1.839000,0.109000,2.462000,-0.400000,-9.373000,6.111000,-4.890000,2836,30mar2005
65376,SIGA TECHNOLOGIES INC,16801,2005.000000,8.477000,0.883000,3.324000,-0.090000,-2.288000,6.105000,-1.392000,2836,29mar2006
65376,SIGA TECHNOLOGIES INC,17166,2006.000000,7.258000,0.617000,4.208000,-0.350000,-9.899000,14.028000,-4.438000,2836,16mar2007
65376,SIGA TECHNOLOGIES INC,17531,2007.000000,6.699000,0.987000,5.212000,-0.170000,-5.639000,10.589000,-5.448000,2836,13mar2008
65376,SIGA TECHNOLOGIES INC,17897,2008.000000,8.066000,1.960000,5.421000,-0.250000,-8.599000,8.797000,-7.198000,2836,06mar2009
65376,SIGA TECHNOLOGIES INC,18262,2009.000000,13.812000,2.406000,5.710000,-0.520000,-19.400000,25.915001,-8.471000,2836,10mar2010
65376,SIGA TECHNOLOGIES INC,18627,2010.000000,19.216000,3.002000,6.236000,-0.620000,-28.195000,27.032000,-10.825000,2836,09mar2011
65376,SIGA TECHNOLOGIES INC,18992,2011.000000,12.726000,2.637000,6.474000,0.270000,13.594000,90.379997,25.573999,2836,01mar2012
65376,SIGA TECHNOLOGIES INC,19358,2012.000000,8.971000,0.970000,5.926000,-0.270000,-14.060000,105.836000,-20.223000,2836,06mar2013
65376,SIGA TECHNOLOGIES INC,19723,2013.000000,5.519000,0.982000,6.784000,-0.330000,-17.177000,193.824010,58.436001,2836,10mar2014
65376,SIGA TECHNOLOGIES INC,20088,2014.000000,3.140000,0.492000,4.329000,-4.970000,-265.463010,166.384990,14.176000,2836,06mar2015
65376,SIGA TECHNOLOGIES INC,20453,2015.000000,8.176000,3.677000,3.749000,-0.730000,-39.451000,185.733000,11.109000,2836,04mar2016
65376,SIGA TECHNOLOGIES INC,20819,2016.000000,14.988000,3.154000,3.768000,-0.690000,-39.698002,160.981990,-115.591000,2836,07mar2017
65376,SIGA TECHNOLOGIES INC,21184,2017.000000,12.269000,1.802000,3.485000,-0.460000,-36.235001,144.670000,-8.158000,2836,06mar2018
65404,URIGEN PHARMACEUTICALS -REDH,13330,1996.000000,1.890000,0.016000,5.973000,-1.810000,-6.901000,9.956000,-5.451000,2836,0
65404,URIGEN PHARMACEUTICALS -REDH,13695,1997.000000,5.793000,0.238000,7.909000,-1.110000,-4.947000,29.978001,-3.032000,2836,0
65404,URIGEN PHARMACEUTICALS -REDH,14060,1998.000000,8.083000,0.616000,11.192000,-0.830000,-8.378000,55.901001,-5.611000,2836,18aug1998
65404,URIGEN PHARMACEUTICALS -REDH,14425,1999.000000,4.129000,2.800000,19.451000,-2.900000,-44.680000,64.427002,-20.025000,2836,17aug1999
65404,URIGEN PHARMACEUTICALS -REDH,14791,2000.000000,5.589000,1.346000,20.851000,-1.800000,-47.654999,60.307999,-22.905001,2836,22aug2000
65404,URIGEN PHARMACEUTICALS -REDH,15156,2001.000000,4.646000,0.569000,21.162001,-1.370000,-38.199001,50.249001,-27.886999,2836,21aug2001
65404,URIGEN PHARMACEUTICALS -REDH,15521,2002.000000,3.837000,0.471000,18.200001,-1.120000,-33.090000,24.044001,-28.436001,2836,30sep2002
65404,URIGEN PHARMACEUTICALS -REDH,15886,2003.000000,3.958000,0.187000,17.469999,-13.860000,-14.860000,6.078000,-15.610000,2836,29sep2003
65404,URIGEN PHARMACEUTICALS -REDH,16252,2004.000000,0.978000,0.190000,17.398001,-0.810000,-6.484000,21.891001,-3.883000,2836,15sep2004
65404,URIGEN PHARMACEUTICALS -REDH,16617,2005.000000,2.177000,0.357000,17.406000,-0.850000,-11.083000,14.152000,-12.068000,2836,26sep2005
65404,URIGEN PHARMACEUTICALS -REDH,16982,2006.000000,0.727000,0.087000,17.438999,-0.990000,-15.337000,5.258000,-13.171000,2836,28sep2006
65404,URIGEN PHARMACEUTICALS -REDH,19539,2013.000000,0.600000,0.069000,0.000000,-28.000000,-0.380000,0.707000,-0.014000,2836,0
65404,URIGEN PHARMACEUTICALS -REDH,19904,2014.000000,0.651000,0.134000,0.000000,-1281.000000,-11.604000,3.101000,-1.052000,2836,11feb2015
65420,CRESCENDO PHARM CORP  -CL A,14244,1998.000000,0.000000,1.861000,0.000000,-19.290001,-95.794998,193.911000,-94.640999,2836,28jan1999
65420,CRESCENDO PHARM CORP  -CL A,14609,1999.000000,2.385000,4.530000,0.000000,-17.889999,-88.443001,98.069000,-96.060997,2836,27jan2000
65553,TRIMERIS INC,13148,1995.000000,0.104000,0.001000,2.151000,-5.060000,-5.739000,3.058000,-4.756000,2836,0
65553,TRIMERIS INC,13514,1996.000000,0.054000,0.036000,2.508000,-6.040000,-6.971000,1.684000,-5.829000,2836,0
65553,TRIMERIS INC,13879,1997.000000,0.431000,0.101000,2.925000,-1.550000,-11.428000,38.844002,-9.000000,2836,03feb1998
65553,TRIMERIS INC,14244,1998.000000,0.363000,0.068000,4.373000,-1.780000,-19.002001,22.872000,-16.787001,2836,04feb1999
65553,TRIMERIS INC,14609,1999.000000,10.081000,0.168000,6.149000,-1.170000,-14.595000,51.650002,-3.932000,2836,10feb2000
65553,TRIMERIS INC,14975,2000.000000,0.956000,0.004000,8.915000,-3.270000,-50.855999,98.932999,-24.841999,2836,15feb2001
65553,TRIMERIS INC,15340,2001.000000,1.304000,0.002000,10.575000,-3.960000,-66.740997,80.643997,-60.620998,2836,05mar2002
65553,TRIMERIS INC,15705,2002.000000,1.133000,0.001000,11.511000,-3.930000,-75.678001,154.539000,-72.972000,2836,20mar2003
65553,TRIMERIS INC,16070,2003.000000,-21.796000,0.001000,12.884000,-3.060000,-65.703003,98.599998,-56.720001,2836,03feb2004
65553,TRIMERIS INC,16436,2004.000000,-9.417000,6.022000,14.054000,-1.860000,-40.088001,64.820000,-42.627998,2836,10mar2005
65553,TRIMERIS INC,16801,2005.000000,19.059000,10.554000,12.956000,-0.370000,-8.106000,60.141998,-10.032000,2836,09mar2006
65553,TRIMERIS INC,17166,2006.000000,36.980000,13.377000,13.347000,0.340000,7.384000,74.903000,12.177000,2836,15mar2007
65553,TRIMERIS INC,17531,2007.000000,49.384998,12.300000,13.486000,1.240000,27.424999,94.121002,21.591999,2836,13mar2008
65553,TRIMERIS INC,17897,2008.000000,20.613001,2.876000,0.000000,0.360000,8.009000,44.212002,17.045000,2836,03mar2009
65553,TRIMERIS INC,18262,2009.000000,15.180000,2.465000,0.000000,0.550000,12.296000,60.257999,17.535000,2836,16mar2010
